phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,code,0,8,8,32,previous_window,1033,8,0.8244191674733785,0.4046466602129719,4.0,4.851900777924556,0.0009992732558139535,0.9983488290097837
prefill,code,0,8,8,32,static,1033,8,0.787512100677638,0.2933204259438529,4.0,5.079287031346036,0.0,1.0
prefill,code,0,8,8,32,transition,1033,8,0.8920619554695063,0.5575992255566312,4.0,4.483993488876831,0.15316133720930233,0.7394822284179633
prefill,code,0,9,9,8,domain_oracle,1033,8,0.444215876089061,0.000968054211035818,1.0,2.2511577226913646,0.0,1.0
prefill,code,0,9,9,8,previous_window,1033,8,0.4409486931268151,0.0,1.0,2.2678375411635567,0.0012112403100775194,0.9980933364654297
prefill,code,0,9,9,8,static,1033,8,0.3851645692158761,0.0,1.0,2.596292805529375,0.0,1.0
prefill,code,0,9,9,8,transition,1033,8,0.5312197483059051,0.011616650532429816,1.0,1.8824601366742597,0.29396802325581395,0.5705613938172104
prefill,code,0,9,9,16,domain_oracle,1033,8,0.6258470474346564,0.17424975798644723,2.0,3.1956689868522816,0.0,1.0
prefill,code,0,9,9,16,previous_window,1033,8,0.6073330106485963,0.0968054211035818,2.0,3.29308627216577,0.0012718023255813954,0.998010441890491
prefill,code,0,9,9,16,static,1033,8,0.6170135527589545,0.05227492739593417,2.0,3.2414198862522063,0.0,1.0
prefill,code,0,9,9,16,transition,1033,8,0.7385043562439496,0.2526621490803485,2.0,2.708176306734393,0.28161337209302323,0.5836684176495273
prefill,code,0,9,9,32,domain_oracle,1033,8,0.8431752178121975,0.4753146176185866,4.0,4.7439724454649825,0.0,1.0
prefill,code,0,9,9,32,previous_window,1033,8,0.8089303000968054,0.3552758954501452,4.0,4.944801795063575,0.0011506782945736435,0.9981547088589301
prefill,code,0,9,9,32,static,1033,8,0.7703291384317522,0.2526621490803485,4.0,5.19258561105875,0.0,1.0
