request_id,sample_id,domain,phase,baseline,delta,layer_pairs,candidate_count,candidate_amplification,forecasts,selection_coverage,routed_mass_coverage,complete_route_coverage
34,humaneval-HumanEval_115,code,decode,learned,4,20,4,1.0,320,0.7109375,0.748706042766571,0.309375
34,humaneval-HumanEval_115,code,decode,learned,5,19,4,1.0,304,0.6949013157894737,0.7305876016616821,0.27631578947368424
34,humaneval-HumanEval_115,code,decode,learned,6,18,4,1.0,288,0.7065972222222222,0.7422909140586853,0.2951388888888889
34,humaneval-HumanEval_115,code,decode,learned,7,17,4,1.0,272,0.7003676470588235,0.7320125699043274,0.29044117647058826
34,humaneval-HumanEval_115,code,decode,learned,8,16,4,1.0,256,0.6767578125,0.7083320617675781,0.26171875
34,humaneval-HumanEval_115,code,decode,learned,9,15,4,1.0,240,0.653125,0.6830647587776184,0.2708333333333333
34,humaneval-HumanEval_115,code,decode,learned,10,14,4,1.0,224,0.6607142857142857,0.6957680583000183,0.25
34,humaneval-HumanEval_115,code,decode,learned,11,13,4,1.0,208,0.6526442307692307,0.684678316116333,0.27403846153846156
34,humaneval-HumanEval_115,code,decode,learned,12,12,4,1.0,192,0.6744791666666666,0.7094014286994934,0.2708333333333333
34,humaneval-HumanEval_115,code,decode,learned,13,11,4,1.0,176,0.6875,0.7175709009170532,0.30113636363636365
34,humaneval-HumanEval_115,code,decode,learned,14,10,4,1.0,160,0.6546875,0.690539538860321,0.275
34,humaneval-HumanEval_115,code,decode,learned,15,9,4,1.0,144,0.6493055555555556,0.6805793046951294,0.25
34,humaneval-HumanEval_115,code,decode,learned,16,8,4,1.0,128,0.658203125,0.6843109130859375,0.3046875
34,humaneval-HumanEval_115,code,decode,learned,17,7,4,1.0,112,0.6383928571428571,0.6756199598312378,0.24107142857142858
34,humaneval-HumanEval_115,code,decode,learned,18,6,4,1.0,96,0.6328125,0.6658477783203125,0.2708333333333333
34,humaneval-HumanEval_115,code,decode,learned,19,5,4,1.0,80,0.63125,0.660064697265625,0.225
34,humaneval-HumanEval_115,code,decode,learned,20,4,4,1.0,64,0.6171875,0.6509017944335938,0.234375
34,humaneval-HumanEval_115,code,decode,learned,21,3,4,1.0,48,0.5729166666666666,0.594146728515625,0.14583333333333334
34,humaneval-HumanEval_115,code,decode,learned,22,2,4,1.0,32,0.6171875,0.65460205078125,0.1875
34,humaneval-HumanEval_115,code,decode,learned,23,1,4,1.0,16,0.578125,0.60931396484375,0.25
35,humaneval-HumanEval_45,code,decode,learned,1,23,4,1.0,368,0.7649456521739131,0.804714024066925,0.32608695652173914
35,humaneval-HumanEval_45,code,decode,learned,2,22,4,1.0,352,0.7784090909090909,0.8145973682403564,0.36363636363636365
35,humaneval-HumanEval_45,code,decode,learned,3,21,4,1.0,336,0.7477678571428571,0.7809898853302002,0.31845238095238093
35,humaneval-HumanEval_45,code,decode,learned,4,20,4,1.0,320,0.73359375,0.7693878412246704,0.31875
35,humaneval-HumanEval_45,code,decode,learned,5,19,4,1.0,304,0.7401315789473685,0.7728400230407715,0.3157894736842105
35,humaneval-HumanEval_45,code,decode,learned,6,18,4,1.0,288,0.7482638888888888,0.7835879921913147,0.3263888888888889
35,humaneval-HumanEval_45,code,decode,learned,7,17,4,1.0,272,0.7205882352941176,0.7540947198867798,0.30514705882352944
35,humaneval-HumanEval_45,code,decode,learned,8,16,4,1.0,256,0.7265625,0.7537822723388672,0.3046875
35,humaneval-HumanEval_45,code,decode,learned,9,15,4,1.0,240,0.6989583333333333,0.7312540411949158,0.275
35,humaneval-HumanEval_45,code,decode,learned,10,14,4,1.0,224,0.7220982142857143,0.7533831000328064,0.3169642857142857
35,humaneval-HumanEval_45,code,decode,learned,11,13,4,1.0,208,0.7211538461538461,0.7465773224830627,0.3076923076923077
35,humaneval-HumanEval_45,code,decode,learned,12,12,4,1.0,192,0.7513020833333334,0.7851664423942566,0.3333333333333333
35,humaneval-HumanEval_45,code,decode,learned,13,11,4,1.0,176,0.75,0.7824762463569641,0.3068181818181818
35,humaneval-HumanEval_45,code,decode,learned,14,10,4,1.0,160,0.759375,0.7907959222793579,0.36875
35,humaneval-HumanEval_45,code,decode,learned,15,9,4,1.0,144,0.7239583333333334,0.7530314326286316,0.3194444444444444
35,humaneval-HumanEval_45,code,decode,learned,16,8,4,1.0,128,0.716796875,0.7475662231445312,0.34375
35,humaneval-HumanEval_45,code,decode,learned,17,7,4,1.0,112,0.6986607142857143,0.7259521484375,0.29464285714285715
35,humaneval-HumanEval_45,code,decode,learned,18,6,4,1.0,96,0.7161458333333334,0.7398478388786316,0.2916666666666667
35,humaneval-HumanEval_45,code,decode,learned,19,5,4,1.0,80,0.69375,0.712512195110321,0.3375
35,humaneval-HumanEval_45,code,decode,learned,20,4,4,1.0,64,0.67578125,0.6977691650390625,0.21875
35,humaneval-HumanEval_45,code,decode,learned,21,3,4,1.0,48,0.6302083333333334,0.6470947265625,0.22916666666666666
35,humaneval-HumanEval_45,code,decode,learned,22,2,4,1.0,32,0.6328125,0.66290283203125,0.15625
35,humaneval-HumanEval_45,code,decode,learned,23,1,4,1.0,16,0.53125,0.57147216796875,0.125
36,wikitext2-00038,general,decode,learned,1,23,4,1.0,368,0.8817934782608695,0.9067395925521851,0.595108695652174
36,wikitext2-00038,general,decode,learned,2,22,4,1.0,352,0.8622159090909091,0.8927085399627686,0.53125
36,wikitext2-00038,general,decode,learned,3,21,4,1.0,336,0.8556547619047619,0.884979248046875,0.5357142857142857
36,wikitext2-00038,general,decode,learned,4,20,4,1.0,320,0.84609375,0.8753311038017273,0.4875
36,wikitext2-00038,general,decode,learned,5,19,4,1.0,304,0.8404605263157895,0.8699228167533875,0.5032894736842105
36,wikitext2-00038,general,decode,learned,6,18,4,1.0,288,0.8498263888888888,0.8759647011756897,0.53125
36,wikitext2-00038,general,decode,learned,7,17,4,1.0,272,0.8511029411764706,0.8754164576530457,0.5367647058823529
36,wikitext2-00038,general,decode,learned,8,16,4,1.0,256,0.845703125,0.8687992095947266,0.546875
36,wikitext2-00038,general,decode,learned,9,15,4,1.0,240,0.8270833333333333,0.8553527593612671,0.48333333333333334
36,wikitext2-00038,general,decode,learned,10,14,4,1.0,224,0.8270089285714286,0.8508409857749939,0.47767857142857145
36,wikitext2-00038,general,decode,learned,11,13,4,1.0,208,0.8365384615384616,0.8601496815681458,0.49038461538461536
36,wikitext2-00038,general,decode,learned,12,12,4,1.0,192,0.83984375,0.8642781376838684,0.5520833333333334
36,wikitext2-00038,general,decode,learned,13,11,4,1.0,176,0.8607954545454546,0.8842191100120544,0.5568181818181818
36,wikitext2-00038,general,decode,learned,14,10,4,1.0,160,0.8640625,0.8882476687431335,0.5625
36,wikitext2-00038,general,decode,learned,15,9,4,1.0,144,0.8819444444444444,0.9054667353630066,0.5972222222222222
36,wikitext2-00038,general,decode,learned,16,8,4,1.0,128,0.85546875,0.8773231506347656,0.546875
36,wikitext2-00038,general,decode,learned,17,7,4,1.0,112,0.8816964285714286,0.9072309136390686,0.5982142857142857
36,wikitext2-00038,general,decode,learned,18,6,4,1.0,96,0.8671875,0.8939616084098816,0.5729166666666666
36,wikitext2-00038,general,decode,learned,19,5,4,1.0,80,0.884375,0.913482666015625,0.575
36,wikitext2-00038,general,decode,learned,20,4,4,1.0,64,0.89453125,0.9226455688476562,0.59375
36,wikitext2-00038,general,decode,learned,21,3,4,1.0,48,0.8854166666666666,0.9126994013786316,0.6041666666666666
36,wikitext2-00038,general,decode,learned,22,2,4,1.0,32,0.8984375,0.9252166748046875,0.625
36,wikitext2-00038,general,decode,learned,23,1,4,1.0,16,0.96875,0.983978271484375,0.875
37,gsm8k-00046,math,decode,learned,1,23,4,1.0,368,0.7404891304347826,0.784870982170105,0.30978260869565216
37,gsm8k-00046,math,decode,learned,2,22,4,1.0,352,0.7244318181818182,0.7658872008323669,0.3039772727272727
37,gsm8k-00046,math,decode,learned,3,21,4,1.0,336,0.7038690476190477,0.7425042986869812,0.2916666666666667
37,gsm8k-00046,math,decode,learned,4,20,4,1.0,320,0.7,0.7403839230537415,0.2875
37,gsm8k-00046,math,decode,learned,5,19,4,1.0,304,0.6899671052631579,0.7213456034660339,0.28618421052631576
37,gsm8k-00046,math,decode,learned,6,18,4,1.0,288,0.6701388888888888,0.7068040370941162,0.2569444444444444
37,gsm8k-00046,math,decode,learned,7,17,4,1.0,272,0.6737132352941176,0.704491138458252,0.24632352941176472
37,gsm8k-00046,math,decode,learned,8,16,4,1.0,256,0.650390625,0.6765766143798828,0.24609375
37,gsm8k-00046,math,decode,learned,9,15,4,1.0,240,0.653125,0.683544933795929,0.24166666666666667
37,gsm8k-00046,math,decode,learned,10,14,4,1.0,224,0.6383928571428571,0.6667284369468689,0.24107142857142858
37,gsm8k-00046,math,decode,learned,11,13,4,1.0,208,0.6538461538461539,0.6808072328567505,0.25
37,gsm8k-00046,math,decode,learned,12,12,4,1.0,192,0.6575520833333334,0.6830647587776184,0.2604166666666667
37,gsm8k-00046,math,decode,learned,13,11,4,1.0,176,0.6747159090909091,0.7016878724098206,0.25
37,gsm8k-00046,math,decode,learned,14,10,4,1.0,160,0.6734375,0.7081359624862671,0.25
37,gsm8k-00046,math,decode,learned,15,9,4,1.0,144,0.6944444444444444,0.7214219570159912,0.2569444444444444
37,gsm8k-00046,math,decode,learned,16,8,4,1.0,128,0.646484375,0.6725196838378906,0.2578125
37,gsm8k-00046,math,decode,learned,17,7,4,1.0,112,0.6584821428571429,0.6900896430015564,0.21428571428571427
37,gsm8k-00046,math,decode,learned,18,6,4,1.0,96,0.6796875,0.7129313349723816,0.25
37,gsm8k-00046,math,decode,learned,19,5,4,1.0,80,0.690625,0.723004162311554,0.2625
37,gsm8k-00046,math,decode,learned,20,4,4,1.0,64,0.69140625,0.7302474975585938,0.28125
37,gsm8k-00046,math,decode,learned,21,3,4,1.0,48,0.6770833333333334,0.710418701171875,0.2916666666666667
37,gsm8k-00046,math,decode,learned,22,2,4,1.0,32,0.765625,0.8038177490234375,0.34375
37,gsm8k-00046,math,decode,learned,23,1,4,1.0,16,0.71875,0.768951416015625,0.25
38,mt_bench-48344673,conversation,decode,learned,1,23,4,1.0,368,0.7275815217391305,0.7682003974914551,0.30978260869565216
38,mt_bench-48344673,conversation,decode,learned,2,22,4,1.0,352,0.7102272727272727,0.7522929906845093,0.2869318181818182
38,mt_bench-48344673,conversation,decode,learned,3,21,4,1.0,336,0.6763392857142857,0.7187819480895996,0.24702380952380953
38,mt_bench-48344673,conversation,decode,learned,4,20,4,1.0,320,0.6609375,0.7022445797920227,0.2375
38,mt_bench-48344673,conversation,decode,learned,5,19,4,1.0,304,0.678453947368421,0.7159552574157715,0.27960526315789475
38,mt_bench-48344673,conversation,decode,learned,6,18,4,1.0,288,0.6727430555555556,0.7159898281097412,0.24305555555555555
38,mt_bench-48344673,conversation,decode,learned,7,17,4,1.0,272,0.6810661764705882,0.717827320098877,0.25735294117647056
38,mt_bench-48344673,conversation,decode,learned,8,16,4,1.0,256,0.6748046875,0.7059879302978516,0.24609375
38,mt_bench-48344673,conversation,decode,learned,9,15,4,1.0,240,0.66875,0.7050679326057434,0.24583333333333332
38,mt_bench-48344673,conversation,decode,learned,10,14,4,1.0,224,0.6450892857142857,0.6810455322265625,0.22767857142857142
38,mt_bench-48344673,conversation,decode,learned,11,13,4,1.0,208,0.6586538461538461,0.692277193069458,0.2403846153846154
38,mt_bench-48344673,conversation,decode,learned,12,12,4,1.0,192,0.67578125,0.7097294926643372,0.2708333333333333
38,mt_bench-48344673,conversation,decode,learned,13,11,4,1.0,176,0.6704545454545454,0.7057467103004456,0.23863636363636365
38,mt_bench-48344673,conversation,decode,learned,14,10,4,1.0,160,0.6625,0.6998351812362671,0.26875
38,mt_bench-48344673,conversation,decode,learned,15,9,4,1.0,144,0.6527777777777778,0.6969096064567566,0.2638888888888889
38,mt_bench-48344673,conversation,decode,learned,16,8,4,1.0,128,0.67578125,0.7166938781738281,0.2890625
38,mt_bench-48344673,conversation,decode,learned,17,7,4,1.0,112,0.6383928571428571,0.6803153157234192,0.20535714285714285
38,mt_bench-48344673,conversation,decode,learned,18,6,4,1.0,96,0.6901041666666666,0.7244364619255066,0.3020833333333333
38,mt_bench-48344673,conversation,decode,learned,19,5,4,1.0,80,0.6875,0.722003161907196,0.2625
38,mt_bench-48344673,conversation,decode,learned,20,4,4,1.0,64,0.7265625,0.7653121948242188,0.28125
38,mt_bench-48344673,conversation,decode,learned,21,3,4,1.0,48,0.734375,0.788726806640625,0.3333333333333333
38,mt_bench-48344673,conversation,decode,learned,22,2,4,1.0,32,0.71875,0.77740478515625,0.21875
38,mt_bench-48344673,conversation,decode,learned,23,1,4,1.0,16,0.6875,0.75762939453125,0.25
39,mt_bench-23836768,conversation,decode,learned,1,23,4,1.0,368,0.7133152173913043,0.753922164440155,0.25271739130434784
39,mt_bench-23836768,conversation,decode,learned,2,22,4,1.0,352,0.7109375,0.7504688501358032,0.26136363636363635
39,mt_bench-23836768,conversation,decode,learned,3,21,4,1.0,336,0.6837797619047619,0.7191264033317566,0.22916666666666666
39,mt_bench-23836768,conversation,decode,learned,4,20,4,1.0,320,0.6640625,0.7002319097518921,0.196875
39,mt_bench-23836768,conversation,decode,learned,5,19,4,1.0,304,0.6726973684210527,0.7072978615760803,0.23026315789473684
39,mt_bench-23836768,conversation,decode,learned,6,18,4,1.0,288,0.6866319444444444,0.7264946699142456,0.23958333333333334
39,mt_bench-23836768,conversation,decode,learned,7,17,4,1.0,272,0.6479779411764706,0.6820427179336548,0.17647058823529413
39,mt_bench-23836768,conversation,decode,learned,8,16,4,1.0,256,0.640625,0.6720561981201172,0.1796875
39,mt_bench-23836768,conversation,decode,learned,9,15,4,1.0,240,0.64375,0.6773213744163513,0.225
39,mt_bench-23836768,conversation,decode,learned,10,14,4,1.0,224,0.6116071428571429,0.6481257677078247,0.15178571428571427
39,mt_bench-23836768,conversation,decode,learned,11,13,4,1.0,208,0.6225961538461539,0.6567758321762085,0.20192307692307693
39,mt_bench-23836768,conversation,decode,learned,12,12,4,1.0,192,0.6484375,0.6803665161132812,0.19791666666666666
39,mt_bench-23836768,conversation,decode,learned,13,11,4,1.0,176,0.6136363636363636,0.6458906531333923,0.17613636363636365
39,mt_bench-23836768,conversation,decode,learned,14,10,4,1.0,160,0.64375,0.6729034185409546,0.1875
39,mt_bench-23836768,conversation,decode,learned,15,9,4,1.0,144,0.6267361111111112,0.6599087119102478,0.1736111111111111
39,mt_bench-23836768,conversation,decode,learned,16,8,4,1.0,128,0.65234375,0.6845893859863281,0.2109375
39,mt_bench-23836768,conversation,decode,learned,17,7,4,1.0,112,0.6116071428571429,0.6483284831047058,0.23214285714285715
39,mt_bench-23836768,conversation,decode,learned,18,6,4,1.0,96,0.6432291666666666,0.6794077754020691,0.17708333333333334
39,mt_bench-23836768,conversation,decode,learned,19,5,4,1.0,80,0.66875,0.695233166217804,0.225
39,mt_bench-23836768,conversation,decode,learned,20,4,4,1.0,64,0.68359375,0.697113037109375,0.234375
39,mt_bench-23836768,conversation,decode,learned,21,3,4,1.0,48,0.6666666666666666,0.6890156865119934,0.14583333333333334
39,mt_bench-23836768,conversation,decode,learned,22,2,4,1.0,32,0.640625,0.681304931640625,0.09375
39,mt_bench-23836768,conversation,decode,learned,23,1,4,1.0,16,0.515625,0.563232421875,0.125
40,mt_bench-40319087,conversation,decode,learned,1,23,4,1.0,368,0.7350543478260869,0.78033846616745,0.28804347826086957
40,mt_bench-40319087,conversation,decode,learned,2,22,4,1.0,352,0.7365056818181818,0.7762243151664734,0.33238636363636365
40,mt_bench-40319087,conversation,decode,learned,3,21,4,1.0,336,0.7053571428571429,0.7443673014640808,0.29464285714285715
40,mt_bench-40319087,conversation,decode,learned,4,20,4,1.0,320,0.70546875,0.7443572878837585,0.275
40,mt_bench-40319087,conversation,decode,learned,5,19,4,1.0,304,0.6792763157894737,0.7162073850631714,0.2631578947368421
40,mt_bench-40319087,conversation,decode,learned,6,18,4,1.0,288,0.6901041666666666,0.7291073203086853,0.2604166666666667
40,mt_bench-40319087,conversation,decode,learned,7,17,4,1.0,272,0.6773897058823529,0.717125415802002,0.23529411764705882
40,mt_bench-40319087,conversation,decode,learned,8,16,4,1.0,256,0.669921875,0.7024021148681641,0.24609375
40,mt_bench-40319087,conversation,decode,learned,9,15,4,1.0,240,0.6677083333333333,0.703778088092804,0.25
40,mt_bench-40319087,conversation,decode,learned,10,14,4,1.0,224,0.6506696428571429,0.6874716877937317,0.23660714285714285
40,mt_bench-40319087,conversation,decode,learned,11,13,4,1.0,208,0.6574519230769231,0.6880000233650208,0.25
40,mt_bench-40319087,conversation,decode,learned,12,12,4,1.0,192,0.671875,0.7105357050895691,0.23958333333333334
40,mt_bench-40319087,conversation,decode,learned,13,11,4,1.0,176,0.7088068181818182,0.7427340149879456,0.2840909090909091
40,mt_bench-40319087,conversation,decode,learned,14,10,4,1.0,160,0.696875,0.7349853515625,0.2625
40,mt_bench-40319087,conversation,decode,learned,15,9,4,1.0,144,0.7135416666666666,0.7484300136566162,0.2777777777777778
40,mt_bench-40319087,conversation,decode,learned,16,8,4,1.0,128,0.68359375,0.7245407104492188,0.25
40,mt_bench-40319087,conversation,decode,learned,17,7,4,1.0,112,0.7075892857142857,0.7444022297859192,0.2767857142857143
40,mt_bench-40319087,conversation,decode,learned,18,6,4,1.0,96,0.6979166666666666,0.7349599003791809,0.25
40,mt_bench-40319087,conversation,decode,learned,19,5,4,1.0,80,0.675,0.7137817144393921,0.2125
40,mt_bench-40319087,conversation,decode,learned,20,4,4,1.0,64,0.7109375,0.7553863525390625,0.265625
40,mt_bench-40319087,conversation,decode,learned,21,3,4,1.0,48,0.7083333333333334,0.7475382685661316,0.25
40,mt_bench-40319087,conversation,decode,learned,22,2,4,1.0,32,0.6875,0.7464599609375,0.1875
40,mt_bench-40319087,conversation,decode,learned,23,1,4,1.0,16,0.609375,0.667724609375,0.0625
41,mt_bench-46306085,conversation,decode,learned,1,23,4,1.0,368,0.7194293478260869,0.7668417096138,0.2717391304347826
41,mt_bench-46306085,conversation,decode,learned,2,22,4,1.0,352,0.7230113636363636,0.7638452649116516,0.26704545454545453
41,mt_bench-46306085,conversation,decode,learned,3,21,4,1.0,336,0.6882440476190477,0.729272723197937,0.24404761904761904
41,mt_bench-46306085,conversation,decode,learned,4,20,4,1.0,320,0.690625,0.7336990237236023,0.228125
41,mt_bench-46306085,conversation,decode,learned,5,19,4,1.0,304,0.6735197368421053,0.7091610431671143,0.23355263157894737
41,mt_bench-46306085,conversation,decode,learned,6,18,4,1.0,288,0.6840277777777778,0.7200520634651184,0.22916666666666666
41,mt_bench-46306085,conversation,decode,learned,7,17,4,1.0,272,0.6443014705882353,0.6780521273612976,0.20955882352941177
41,mt_bench-46306085,conversation,decode,learned,8,16,4,1.0,256,0.6494140625,0.675384521484375,0.21875
41,mt_bench-46306085,conversation,decode,learned,9,15,4,1.0,240,0.6447916666666667,0.6738668084144592,0.20833333333333334
41,mt_bench-46306085,conversation,decode,learned,10,14,4,1.0,224,0.6428571428571429,0.67535400390625,0.23214285714285715
41,mt_bench-46306085,conversation,decode,learned,11,13,4,1.0,208,0.6346153846153846,0.6698420643806458,0.1875
41,mt_bench-46306085,conversation,decode,learned,12,12,4,1.0,192,0.67578125,0.7093556523323059,0.22916666666666666
41,mt_bench-46306085,conversation,decode,learned,13,11,4,1.0,176,0.6321022727272727,0.6620982885360718,0.23863636363636365
