request_id,sample_id,layer,expected_calls,dispatch_calls,tokens,pairs,id_mismatches,weight_mismatches,max_abs_weight_error
2,wikitext2-00016,22,17,17,292,1168,0,0,0.0
2,wikitext2-00016,23,17,17,292,1168,0,0,0.0
3,mt_bench-97281954,0,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,1,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,2,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,3,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,4,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,5,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,6,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,7,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,8,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,9,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,10,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,11,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,12,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,13,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,14,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,15,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,16,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,17,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,18,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,19,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,20,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,21,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,22,17,17,250,1000,0,0,0.0
3,mt_bench-97281954,23,17,17,250,1000,0,0,0.0
4,gsm8k-00024,0,17,17,161,644,0,0,0.0
4,gsm8k-00024,1,17,17,161,644,0,0,0.0
4,gsm8k-00024,2,17,17,161,644,0,0,0.0
4,gsm8k-00024,3,17,17,161,644,0,0,0.0
4,gsm8k-00024,4,17,17,161,644,0,0,0.0
4,gsm8k-00024,5,17,17,161,644,0,0,0.0
4,gsm8k-00024,6,17,17,161,644,0,0,0.0
4,gsm8k-00024,7,17,17,161,644,0,0,0.0
4,gsm8k-00024,8,17,17,161,644,0,0,0.0
4,gsm8k-00024,9,17,17,161,644,0,0,0.0
4,gsm8k-00024,10,17,17,161,644,0,0,0.0
4,gsm8k-00024,11,17,17,161,644,0,0,0.0
4,gsm8k-00024,12,17,17,161,644,0,0,0.0
4,gsm8k-00024,13,17,17,161,644,0,0,0.0
4,gsm8k-00024,14,17,17,161,644,0,0,0.0
4,gsm8k-00024,15,17,17,161,644,0,0,0.0
4,gsm8k-00024,16,17,17,161,644,0,0,0.0
4,gsm8k-00024,17,17,17,161,644,0,0,0.0
