train_checkpoint,eval_checkpoint,phase,domain,source_layer,target_layer,delta,capacity,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
instruct,base,prefill,code,5,10,5,16,1033,8,0.8095353339787028,0.33494675701839305,2.0,2.4705530642750375,0.32037306201550386,0.5473784663962546
instruct,base,prefill,code,5,10,5,32,1033,8,0.9385285575992256,0.6844143272023233,4.0,4.261990716864363,0.25042393410852715,0.6204223851059033
instruct,base,prefill,code,5,11,6,8,1033,8,0.6177395934172314,0.030009680542110357,1.0,1.6188050930460334,0.2507267441860465,0.6299405159870334
instruct,base,prefill,code,5,11,6,16,1033,8,0.8344627299128751,0.35333978702807356,2.0,2.3967517401392113,0.2762839147286822,0.6000794875721235
instruct,base,prefill,code,5,11,6,32,1033,8,0.9494191674733785,0.7492739593417231,4.0,4.213102217690543,0.22647165697674418,0.6471979254717171
instruct,base,prefill,code,5,12,7,8,1033,8,0.6224588576960309,0.03581800580832527,1.0,1.6065318818040435,0.2813711240310077,0.5999820592843895
instruct,base,prefill,code,5,12,7,16,1033,8,0.7964666021297193,0.32526621490803487,2.0,2.5110908538438164,0.24551841085271317,0.6354625943402398
instruct,base,prefill,code,5,12,7,32,1033,8,0.917594385285576,0.6302032913843175,4.0,4.359224581300277,0.2086361434108527,0.6680285227763099
instruct,base,prefill,code,5,13,8,8,1033,8,0.5913601161665053,0.007744433688286544,1.0,1.6910169838346634,0.19634205426356588,0.6947287854264682
instruct,base,prefill,code,5,13,8,16,1033,8,0.8020329138431752,0.30493707647628265,2.0,2.4936632468316233,0.19361676356589147,0.6953353603546646
instruct,base,prefill,code,5,13,8,32,1033,8,0.9316311713455954,0.6940948693126815,4.0,4.29354461618392,0.20318556201550386,0.6767586044996421
instruct,base,prefill,code,5,14,9,8,1033,8,0.6184656340755083,0.030009680542110357,1.0,1.6169047153198983,0.3157703488372093,0.5625747637375568
instruct,base,prefill,code,5,14,9,16,1033,8,0.8028799612778316,0.3068731848983543,2.0,2.4910324039186134,0.28185562015503873,0.5923881106652475
instruct,base,prefill,code,5,14,9,32,1033,8,0.9178363988383349,0.6234269119070668,4.0,4.358075148319051,0.22580547480620156,0.6480905367707099
instruct,base,prefill,code,5,15,10,8,1033,8,0.5968054211035818,0.028073572120038724,1.0,1.67558799675588,0.25169573643410853,0.6256285058610708
instruct,base,prefill,code,5,15,10,16,1033,8,0.7945304937076476,0.2971926427879961,2.0,2.5172098690222358,0.24073401162790697,0.6357396890038011
instruct,base,prefill,code,5,15,10,32,1033,8,0.9212245885769603,0.6360116166505324,4.0,4.342046499408906,0.19349563953488372,0.6886281076243379
instruct,base,prefill,code,6,7,1,8,1033,8,0.6999031945788964,0.06679574056147145,1.0,1.4287690179806363,0.3534399224806202,0.5096288724195696
instruct,base,prefill,code,6,7,1,16,1033,8,0.8684656340755083,0.4269119070667957,2.0,2.3029120802563745,0.27919089147286824,0.5919592004934313
instruct,base,prefill,code,6,7,1,32,1033,8,0.9483301064859632,0.7260406582768635,4.0,4.217940538471354,0.17732558139534885,0.7098063684756993
instruct,base,prefill,code,6,8,2,8,1033,8,0.6611810261374637,0.04065827686350436,1.0,1.5124450951683748,0.36579457364341084,0.5039389120784482
instruct,base,prefill,code,6,8,2,16,1033,8,0.8350677637947725,0.3204259438528558,2.0,2.3950152151862047,0.3114704457364341,0.5613490252318689
instruct,base,prefill,code,6,8,2,32,1033,8,0.9468780251694094,0.7134559535333979,4.0,4.224408945686901,0.19846172480620156,0.6825949442913878
instruct,base,prefill,code,6,9,3,8,1033,8,0.6286302032913843,0.001936108422071636,1.0,1.5907603464870068,0.34992732558139533,0.5194272996598587
instruct,base,prefill,code,6,9,3,16,1033,8,0.864593417231365,0.45111326234269117,2.0,2.313226032190343,0.3457485465116279,0.5261374825688534
instruct,base,prefill,code,6,9,3,32,1033,8,0.9634559535333979,0.8083252662149081,4.0,4.151720673197689,0.25445130813953487,0.6125908257729487
instruct,base,prefill,code,6,10,4,8,1033,8,0.6033397870280736,0.002904162633107454,1.0,1.657440834336141,0.37633236434108525,0.5025664258222386
instruct,base,prefill,code,6,10,4,16,1033,8,0.8205469506292352,0.36689254598257504,2.0,2.4373986137737798,0.34841327519379844,0.518874689549066
instruct,base,prefill,code,6,10,4,32,1033,8,0.9284849951597289,0.6708615682478218,4.0,4.308093314218689,0.24476138565891473,0.625989287723086
instruct,base,prefill,code,6,11,5,8,1033,8,0.6489593417231365,0.02516940948693127,1.0,1.5409285847473428,0.2757994186046512,0.6067710067710099
instruct,base,prefill,code,6,11,5,16,1033,8,0.8383349467570184,0.3639883833494676,2.0,2.3856812933025404,0.2873062015503876,0.5858277877867661
instruct,base,prefill,code,6,11,5,32,1033,8,0.9410696999031946,0.7299128751210068,4.0,4.250482191076251,0.2281673934108527,0.6438753485212182
instruct,base,prefill,code,6,12,6,8,1033,8,0.630324298160697,0.04549854791868345,1.0,1.5864849299289692,0.29602713178294576,0.5867241931195455
instruct,base,prefill,code,6,12,6,16,1033,8,0.8046950629235237,0.3465634075508228,2.0,2.4854135338345866,0.25866036821705424,0.615829837955544
instruct,base,prefill,code,6,12,6,32,1033,8,0.9028315585672798,0.6195546950629235,4.0,4.430505294196489,0.19382873062015504,0.6873697690764781
instruct,base,prefill,code,6,13,7,8,1033,8,0.6095111326234269,0.006776379477250726,1.0,1.6406591224935478,0.218265503875969,0.6658124175566112
instruct,base,prefill,code,6,13,7,16,1033,8,0.8003388189738625,0.33204259438528555,2.0,2.4989416389476866,0.1982800387596899,0.687782294729586
instruct,base,prefill,code,6,13,7,32,1033,8,0.9217086156824782,0.6776379477250726,4.0,4.339766312196403,0.20236797480620156,0.6760493843138913
instruct,base,prefill,code,6,14,8,8,1033,8,0.6352855759922555,0.03581800580832527,1.0,1.574095238095238,0.3218265503875969,0.5557976476581148
instruct,base,prefill,code,6,14,8,16,1033,8,0.808567279767667,0.3291384317521781,2.0,2.4735109248727927,0.2998425387596899,0.5713554592309847
instruct,base,prefill,code,6,14,8,32,1033,8,0.9085188770571152,0.6021297192642788,4.0,4.4027703782631855,0.22189922480620156,0.6510281517575602
instruct,base,prefill,code,6,15,9,8,1033,8,0.614593417231365,0.06292352371732816,1.0,1.6270919472337073,0.27398255813953487,0.5939575927948063
instruct,base,prefill,code,6,15,9,16,1033,8,0.7892061955469506,0.3068731848983543,2.0,2.534191965654707,0.24133963178294573,0.6362737925146034
instruct,base,prefill,code,6,15,9,32,1033,8,0.9098499515972894,0.6030977734753146,4.0,4.396329299108924,0.2048812984496124,0.6730132257564861
instruct,base,prefill,code,7,8,1,8,1033,8,0.6677153920619555,0.02516940948693127,1.0,1.4976440739398333,0.3936531007751938,0.48505112458600913
instruct,base,prefill,code,7,8,1,16,1033,8,0.8347047434656341,0.3194578896418199,2.0,2.396056828066106,0.31086482558139533,0.571393165987942
instruct,base,prefill,code,7,8,1,32,1033,8,0.957405614714424,0.7579864472410455,4.0,4.177957532861476,0.22347383720930233,0.653260341323655
instruct,base,prefill,code,7,9,2,8,1033,8,0.6339545014520813,0.003872216844143272,1.0,1.57740026722657,0.37463662790697677,0.5156020121136408
instruct,base,prefill,code,7,9,2,16,1033,8,0.872216844143272,0.45111326234269117,2.0,2.293007769145394,0.357921511627907,0.5251778321637437
instruct,base,prefill,code,7,9,2,32,1033,8,0.9686592449177154,0.8257502420135527,4.0,4.129419113054341,0.26153706395348836,0.6074117312784921
instruct,base,prefill,code,7,10,3,8,1033,8,0.6309293320425944,0.023233301064859633,1.0,1.584963559647104,0.4178779069767442,0.4766048766048765
instruct,base,prefill,code,7,10,3,16,1033,8,0.8338576960309777,0.3910939012584705,2.0,2.398490785081991,0.36052567829457366,0.5243233912439849
instruct,base,prefill,code,7,10,3,32,1033,8,0.9469990319457889,0.723136495643756,4.0,4.223869154101712,0.2651707848837209,0.6060052901946353
instruct,base,prefill,code,7,11,4,8,1033,8,0.6401258470474347,0.031945788964181994,1.0,1.5621928166351606,0.30050872093023256,0.5876771807004385
instruct,base,prefill,code,7,11,4,16,1033,8,0.8492255566311714,0.3978702807357212,2.0,2.355086919350242,0.30105377906976744,0.5736443499347088
instruct,base,prefill,code,7,11,4,32,1033,8,0.9590997095837367,0.7909002904162633,4.0,4.170577845066869,0.2449127906976744,0.6267711363149365
instruct,base,prefill,code,7,12,5,8,1033,8,0.6272991287512101,0.026137463697967087,1.0,1.5941358024691359,0.3536821705426357,0.5301270004758382
instruct,base,prefill,code,7,12,5,16,1033,8,0.8112294288480155,0.35721200387221685,2.0,2.4653937947494033,0.2797359496124031,0.6046519265009779
instruct,base,prefill,code,7,12,5,32,1033,8,0.920619554695063,0.6573088092933205,4.0,4.344900105152471,0.22468507751937986,0.6486116411907812
instruct,base,prefill,code,7,13,6,8,1033,8,0.603702807357212,0.001936108422071636,1.0,1.6564441771898175,0.2938468992248062,0.5899145858448234
instruct,base,prefill,code,7,13,6,16,1033,8,0.8082042594385286,0.32720232333010646,2.0,2.474621949393622,0.2185077519379845,0.6690217972003221
instruct,base,prefill,code,7,13,6,32,1033,8,0.9334462729912875,0.7057115198451114,4.0,4.285195747990667,0.22843992248062014,0.6449274352802693
instruct,base,prefill,code,7,14,7,8,1033,8,0.6208857696030978,0.02516940948693127,1.0,1.610602221789125,0.327156007751938,0.5633124412194198
instruct,base,prefill,code,7,14,7,16,1033,8,0.8042110358180058,0.3010648596321394,2.0,2.4869094191995185,0.30862403100775193,0.5758723750810171
instruct,base,prefill,code,7,14,7,32,1033,8,0.925701839303001,0.6495643756050339,4.0,4.321045751633987,0.2519077034883721,0.6161466013921926
instruct,base,prefill,code,7,15,8,8,1033,8,0.6165295256534365,0.03969022265246854,1.0,1.62198233562316,0.29844961240310075,0.5770220735337049
instruct,base,prefill,code,7,15,8,16,1033,8,0.7987657308809293,0.31752178121974833,2.0,2.5038630510528708,0.27452761627906974,0.6066669683490427
instruct,base,prefill,code,7,15,8,32,1033,8,0.9295740561471443,0.6669893514036787,4.0,4.303046081749544,0.22635053294573643,0.648076654945895
instruct,base,prefill,code,8,9,1,8,1033,8,0.670619554695063,0.00968054211035818,1.0,1.4911584265608084,0.39450096899224807,0.492662591499802
instruct,base,prefill,code,8,9,1,16,1033,8,0.902105517909003,0.5227492739593417,2.0,2.2170355466130114,0.39195736434108525,0.48368616848004964
instruct,base,prefill,code,8,9,1,32,1033,8,0.9813649564375605,0.882865440464666,4.0,4.075955610357584,0.2864280523255814,0.5791915679637216
instruct,base,prefill,code,8,10,2,8,1033,8,0.6637221684414327,0.00968054211035818,1.0,1.5066545123062898,0.4284156976744186,0.46878010017544774
instruct,base,prefill,code,8,10,2,16,1033,8,0.869917715392062,0.44724104549854793,2.0,2.2990680205870078,0.40540213178294576,0.470358000335516
instruct,base,prefill,code,8,10,2,32,1033,8,0.9560745401742498,0.7579864472410455,4.0,4.183774205796735,0.2822795542635659,0.583310673807799
instruct,base,prefill,code,8,11,3,8,1033,8,0.6834462729912875,0.03291384317521781,1.0,1.4631728045325778,0.3218265503875969,0.5717735752619489
instruct,base,prefill,code,8,11,3,16,1033,8,0.8760890609874153,0.45595353339787026,2.0,2.2828729281767957,0.32642926356589147,0.5425756989004068
instruct,base,prefill,code,8,11,3,32,1033,8,0.9604307841239109,0.782187802516941,4.0,4.164797782537483,0.2619307170542636,0.6036850325372914
instruct,base,prefill,code,8,12,4,8,1033,8,0.6582768635043562,0.0377541142303969,1.0,1.5191176470588235,0.34605135658914726,0.5473135391740056
instruct,base,prefill,code,8,12,4,16,1033,8,0.8278073572120038,0.356243949661181,2.0,2.4160210495541588,0.3098958333333333,0.5637759820419214
instruct,base,prefill,code,8,12,4,32,1033,8,0.9399806389157793,0.7086156824782188,4.0,4.2554067971163745,0.24830426356589147,0.6177688856815967
instruct,base,prefill,code,8,13,5,8,1033,8,0.6291142303969022,0.007744433688286544,1.0,1.5895364493171764,0.31334786821705424,0.5707990760316368
instruct,base,prefill,code,8,13,5,16,1033,8,0.8348257502420136,0.3649564375605034,2.0,2.395709523119293,0.25841812015503873,0.6120021772691048
instruct,base,prefill,code,8,13,5,32,1033,8,0.9438528557599225,0.723136495643756,4.0,4.237948717948718,0.23464752906976744,0.6355235174791127
instruct,base,prefill,code,8,14,6,8,1033,8,0.6391577928363988,0.028073572120038724,1.0,1.5645588792124194,0.3492005813953488,0.5326083477246273
instruct,base,prefill,code,8,14,6,16,1033,8,0.8348257502420136,0.3649564375605034,2.0,2.395709523119293,0.3500484496124031,0.5169054665984477
instruct,base,prefill,code,8,14,6,32,1033,8,0.9367134559535334,0.6737657308809293,4.0,4.27024932179305,0.2542393410852713,0.6115251792196652
instruct,base,prefill,code,8,15,7,8,1033,8,0.6329864472410455,0.07647628267182963,1.0,1.57981265532403,0.3173449612403101,0.5581540767587309
instruct,base,prefill,code,8,15,7,16,1033,8,0.819215876089061,0.33494675701839305,2.0,2.4413589364844905,0.28403585271317827,0.5935461779830619
instruct,base,prefill,code,8,15,7,32,1033,8,0.9359874152952565,0.6844143272023233,4.0,4.273561732385262,0.2373425387596899,0.6319667367333385
instruct,base,prefill,code,9,10,1,8,1033,8,0.6867134559535334,0.030977734753146177,1.0,1.4562114537444935,0.43435077519379844,0.46747240700729
instruct,base,prefill,code,9,10,1,16,1033,8,0.8839545014520813,0.4762826718296225,2.0,2.2625598904859685,0.4081274224806202,0.47320892915445045
instruct,base,prefill,code,9,10,1,32,1033,8,0.9666021297192643,0.7938044530493708,4.0,4.1382073109664494,0.27434593023255816,0.5921528299877851
instruct,base,prefill,code,9,11,2,8,1033,8,0.6948209099709584,0.041626331074540175,1.0,1.4392197840473702,0.34108527131782945,0.5513150071289625
instruct,base,prefill,code,9,11,2,16,1033,8,0.8895208131655372,0.4937076476282672,2.0,2.2484015780165962,0.3288517441860465,0.5422363640463873
instruct,base,prefill,code,9,11,2,32,1033,8,0.9703533397870281,0.8238141335914811,4.0,4.122209751839382,0.2605377906976744,0.6063294331274195
instruct,base,prefill,code,9,12,3,8,1033,8,0.6642061955469506,0.03581800580832527,1.0,1.5055565676808162,0.3581637596899225,0.530315313454849
instruct,base,prefill,code,9,12,3,16,1033,8,0.8464424007744433,0.4075508228460794,2.0,2.362830593280915,0.3132267441860465,0.5667594194269994
instruct,base,prefill,code,9,12,3,32,1033,8,0.9484511132623427,0.755082284607938,4.0,4.217402398571064,0.24872819767441862,0.6180195038612296
instruct,base,prefill,code,9,13,4,8,1033,8,0.6427879961277831,0.016456921587608905,1.0,1.555722891566265,0.34762596899224807,0.537561254421722
instruct,base,prefill,code,9,13,4,16,1033,8,0.8454743465634076,0.398838334946757,2.0,2.365535995420066,0.2637475775193798,0.6137055701238142
instruct,base,prefill,code,9,13,4,32,1033,8,0.9532913843175218,0.7802516940948693,4.0,4.195988829652196,0.2425811531007752,0.6252553289950469
instruct,base,prefill,code,9,14,5,8,1033,8,0.6487173281703775,0.03388189738625363,1.0,1.5415034508487222,0.36131298449612403,0.5220809982437886
instruct,base,prefill,code,9,14,5,16,1033,8,0.8429332042594385,0.3959341723136496,2.0,2.372667240884295,0.33932897286821706,0.5378385347561836
instruct,base,prefill,code,9,14,5,32,1033,8,0.9482090997095838,0.7299128751210068,4.0,4.218478815722308,0.27162063953488375,0.593993455541859
instruct,base,prefill,code,9,15,6,8,1033,8,0.6385527589545015,0.04549854791868345,1.0,1.5660413113511464,0.34544573643410853,0.5312340114665715
instruct,base,prefill,code,9,15,6,16,1033,8,0.8251452081316554,0.3765730880929332,2.0,2.423815808769614,0.30723110465116277,0.5704334777825737
instruct,base,prefill,code,9,15,6,32,1033,8,0.9427637947725073,0.723136495643756,4.0,4.242844307534335,0.241703003875969,0.6294009608661855
instruct,base,prefill,code,10,11,1,8,1033,8,0.7031703775411423,0.04259438528557599,1.0,1.4221304422646706,0.38347868217054265,0.5124260106818246
instruct,base,prefill,code,10,11,1,16,1033,8,0.904162633107454,0.537270087124879,2.0,2.2119914346895073,0.36827761627906974,0.49921629413175683
instruct,base,prefill,code,10,11,1,32,1033,8,0.9722894482090997,0.8499515972894482,4.0,4.114001244555071,0.2907279554263566,0.5730163310121619
instruct,base,prefill,code,10,12,2,8,1033,8,0.6830832526621491,0.02904162633107454,1.0,1.4639503985828166,0.3957122093023256,0.488777587614796
instruct,base,prefill,code,10,12,2,16,1033,8,0.8713697967086157,0.4259438528557599,2.0,2.2952367726704623,0.3544089147286822,0.520179787082053
instruct,base,prefill,code,10,12,2,32,1033,8,0.9649080348499516,0.814133591481123,4.0,4.145472786556308,0.2882751937984496,0.5704553629497212
instruct,base,prefill,code,10,13,3,8,1033,8,0.635406582768635,0.010648596321393998,1.0,1.5737954675299943,0.41363856589147285,0.47969321806531096
instruct,base,prefill,code,10,13,3,16,1033,8,0.8649564375605033,0.40077444336882867,2.0,2.312255176273083,0.3307291666666667,0.535706804351924
instruct,base,prefill,code,10,13,3,32,1033,8,0.9634559535333979,0.8393030009680542,4.0,4.151720673197689,0.26868338178294576,0.5942822370648699
instruct,base,prefill,code,10,14,4,8,1033,8,0.6575508228460794,0.030977734753146177,1.0,1.520794994479205,0.4367732558139535,0.4417558969884553
instruct,base,prefill,code,10,14,4,16,1033,8,0.8535818005808326,0.3707647628267183,2.0,2.343067762971364,0.38674903100775193,0.4868232773171764
instruct,base,prefill,code,10,14,4,32,1033,8,0.9603097773475314,0.7938044530493708,4.0,4.165322580645161,0.29021317829457366,0.57159933450435
instruct,base,prefill,code,10,15,5,8,1033,8,0.653920619554695,0.06776379477250725,1.0,1.529237601776462,0.4011627906976744,0.4786167321051029
instruct,base,prefill,code,10,15,5,16,1033,8,0.8402710551790901,0.3823814133591481,2.0,2.380184331797235,0.33763323643410853,0.5391769069007513
instruct,base,prefill,code,10,15,5,32,1033,8,0.9557115198451114,0.7889641819941917,4.0,4.185363383134971,0.2722262596899225,0.593822347325932
instruct,base,prefill,code,11,12,1,8,1033,8,0.6962729912875121,0.03291384317521781,1.0,1.4362182829336114,0.34593023255813954,0.5437982560075587
instruct,base,prefill,code,11,12,1,16,1033,8,0.8678606001936109,0.42400774443368827,2.0,2.3045175683212493,0.29705668604651164,0.5753709301151545
